timestamp,container_blkio_device_usage_total,container_cpu_cfs_periods_total,container_cpu_cfs_throttled_periods_total,container_cpu_cfs_throttled_seconds_total,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_fs_inodes_total,container_fs_io_time_seconds_total,container_fs_io_time_weighted_seconds_total,container_fs_read_seconds_total,container_fs_reads_bytes_total,container_fs_reads_total,container_fs_sector_reads_total,container_fs_sector_writes_total,container_fs_usage_bytes,container_fs_write_seconds_total,container_fs_writes_bytes_total,container_fs_writes_merged_total,container_fs_writes_total,container_last_seen,container_memory_cache,container_memory_failures_total,container_memory_mapped_file,container_memory_max_usage_bytes,container_memory_rss,container_memory_swap,container_memory_usage_bytes,container_memory_working_set_bytes,container_network_receive_bytes_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_packets_total,http_client_requests_active_seconds_count,http_client_requests_active_seconds_max,http_client_requests_active_seconds_sum,http_client_requests_seconds_count,http_client_requests_seconds_max,http_client_requests_seconds_sum,http_server_requests_active_seconds_bucket,http_server_requests_active_seconds_gcount,http_server_requests_active_seconds_gsum,http_server_requests_active_seconds_max,http_server_requests_seconds_bucket,http_server_requests_seconds_count,http_server_requests_seconds_sum,image_cache_hits_total,image_cache_load_duration_seconds_sum,image_processed_bytes_total,jvm_buffer_count_buffers,jvm_buffer_memory_used_bytes,jvm_buffer_total_capacity_bytes,jvm_classes_loaded_classes,jvm_classes_unloaded_classes_total,jvm_compilation_time_ms_total,jvm_gc_live_data_size_bytes,jvm_gc_memory_allocated_bytes_total,jvm_gc_memory_promoted_bytes_total,jvm_gc_overhead,jvm_gc_pause_seconds_count,jvm_gc_pause_seconds_max,jvm_gc_pause_seconds_sum,jvm_memory_committed_bytes,jvm_memory_usage_after_gc,jvm_memory_used_bytes,jvm_threads_daemon_threads,jvm_threads_live_threads,jvm_threads_peak_threads,jvm_threads_started_threads_total,k6_data_received_total,k6_data_sent_total,k6_http_req_blocked_p99,k6_http_req_connecting_p99,k6_http_req_duration_p99,k6_http_req_receiving_p99,k6_http_req_sending_p99,k6_http_req_waiting_p99,k6_http_reqs_total,k6_iteration_duration_p99,k6_iterations_total,k6_vus,process_cpu_seconds_total,process_cpu_time_ns_total,process_cpu_usage,process_files_open_files,process_network_receive_bytes_total,process_network_transmit_bytes_total,process_open_fds,process_resident_memory_bytes,process_start_time_seconds,process_uptime_seconds,producer_fetch_duration_seconds_bucket,producer_fetch_duration_seconds_count,producer_fetch_duration_seconds_max,producer_fetch_duration_seconds_sum,reactor_netty_bytebuf_allocator_active_direct_memory,reactor_netty_bytebuf_allocator_used_direct_memory,reactor_netty_connection_provider_active_connections,reactor_netty_connection_provider_idle_connections,reactor_netty_connection_provider_total_connections,reactor_netty_eventloop_pending_tasks,reactor_netty_http_client_address_resolver_seconds_count,reactor_netty_http_client_address_resolver_seconds_max,reactor_netty_http_client_address_resolver_seconds_sum,reactor_netty_http_client_connect_time_seconds_count,reactor_netty_http_client_connect_time_seconds_max,reactor_netty_http_client_connect_time_seconds_sum,reactor_netty_http_client_data_received_bytes_count,reactor_netty_http_client_data_received_bytes_max,reactor_netty_http_client_data_received_bytes_sum,reactor_netty_http_client_data_received_time_seconds_count,reactor_netty_http_client_data_received_time_seconds_max,reactor_netty_http_client_data_received_time_seconds_sum,reactor_netty_http_client_data_sent_bytes_count,reactor_netty_http_client_data_sent_time_seconds_count,reactor_netty_http_client_data_sent_time_seconds_max,reactor_netty_http_client_data_sent_time_seconds_sum,reactor_netty_http_client_response_time_seconds_count,reactor_netty_http_client_response_time_seconds_max,reactor_netty_http_client_response_time_seconds_sum,reactor_netty_http_server_connections,reactor_netty_http_server_connections_active,reactor_netty_http_server_data_received_time_seconds_sum,reactor_netty_http_server_data_sent_time_seconds_sum,reactor_netty_http_server_response_time_seconds_sum,tomcat_connections_current_connections,tomcat_connections_keepalive_current_connections,tomcat_global_request_max_seconds,tomcat_global_request_seconds_count,tomcat_global_request_seconds_sum,tomcat_global_sent_bytes_total,tomcat_servlet_request_max_seconds,tomcat_servlet_request_seconds_count,tomcat_servlet_request_seconds_sum,meta_test_type,meta_endpoint,meta_architecture,meta_label,meta_run_name
1774553168.0,56532992.0,56212.0,899.0,51.72594,423.954822,1161.038624,737.083802,19.0,0.00215518,0.205379386,0.005000994,56532992.0,13802.0,64749050.0,60634280.0,10334208.0,0.199807314,67035136.0,223408.0,16366.0,1774553166.0,8232960.0,1408058.0,3678208.0,362127360.0,329404416.0,64663552.0,346710016.0,342519808.0,14549502001.0,2471522.0,16650596780.0,2536090.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,1.0,1.0,0.003529229,0.003532229,1.0,1.0,0.468652125,4772.0,6.092161786,16325488212.0,4.0,34816.0,34816.0,10935.0,271.0,280313.0,80942328.0,59794894392.0,1222276568.0,0.03236,38.0,0.61,32.082,53739520.0,0.7404838800430298,15631488.0,17.0,21.0,21.0,24.0,4131801381.0,881608.0,,,,,,,,16.388553520000002,9009.0,14.0,1254.91,1132680000000.0,0.006896551724137931,96.0,645969654.0,146414209.0,14.0,58716160.0,1774539572.948,13588.985,28796.0,28796.0,18.550926264,214174.983228304,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,2.0,1.0,48.171,30155.0,214460.484,16451816230.0,48.165,30156.0,214412.452,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
1774553173.0,56532992.0,56212.0,899.0,51.72594,423.954822,1161.038624,737.083802,19.0,0.00215518,0.205379386,0.005000994,56532992.0,13802.0,64749050.0,60634280.0,10334208.0,0.199807314,67035136.0,223408.0,16366.0,1774553166.0,8232960.0,1408058.0,3678208.0,362127360.0,329404416.0,64663552.0,346710016.0,342519808.0,14549502001.0,2471522.0,16650596780.0,2536090.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,2.0,2.0,0.175262466,0.170878979,1.0,1.0,0.468652125,4772.0,6.092161786,16326027055.0,4.0,34816.0,34816.0,10935.0,271.0,280313.0,80942328.0,59794894392.0,1222276568.0,0.01865,38.0,0.61,32.082,53739520.0,0.7404838800430298,33330816.0,17.0,21.0,21.0,24.0,4131801381.0,881608.0,,,,,,,,16.388553520000002,9009.0,14.0,1254.91,1132730000000.0,0.010416666666666666,17.0,645969654.0,146414209.0,14.0,58716160.0,1774539572.948,13598.987,28797.0,28797.0,17.840408496,214175.194172605,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,3.0,2.0,48.171,30157.0,214460.706,16452469887.0,48.165,30159.0,214412.674,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
1774553178.0,56532992.0,56272.0,899.0,51.72594,424.194639,1161.597885,737.403245,19.0,0.002155224,0.205379461,0.005000994,56532992.0,13802.0,64749050.0,60634464.0,10334208.0,0.199807356,67035136.0,223414.0,16366.0,1774553176.0,8232960.0,1408381.0,3678208.0,362127360.0,329404416.0,64663552.0,346935296.0,342745088.0,14562593968.0,2474198.0,16668163731.0,2539141.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,2.0,2.0,0.175262466,0.170878979,1.0,1.0,0.468652125,4772.0,6.092161786,16326027055.0,4.0,34816.0,34816.0,10935.0,271.0,280313.0,80942328.0,59794894392.0,1222276568.0,0.01865,38.0,0.61,32.082,53739520.0,0.7404838800430298,33330816.0,17.0,21.0,21.0,24.0,11708569.0,2917.0,0.0,0.0,1.023592365,0.043956571,0.0,0.984891436,2.0,1.125232904,29.0,7.0,1255.32,1132730000000.0,0.010416666666666666,17.0,646470951.0,146434195.0,14.0,63565824.0,1774539572.948,13598.987,28797.0,28797.0,17.840408496,214175.194172605,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,3.0,2.0,48.171,30157.0,214460.706,16452469887.0,48.165,30159.0,214412.674,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
1774553183.0,56532992.0,56272.0,899.0,51.72594,424.194639,1161.597885,737.403245,19.0,0.002155224,0.205379461,0.005000994,56532992.0,13802.0,64749050.0,60634464.0,10334208.0,0.199807356,67035136.0,223414.0,16366.0,1774553176.0,8232960.0,1408381.0,3678208.0,362127360.0,329404416.0,64663552.0,346935296.0,342745088.0,14562593968.0,2474198.0,16668163731.0,2539141.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,18.0,18.0,5.956353285,0.900919654,1.0,1.0,0.468652125,4789.0,6.092161786,16394960930.0,4.0,34816.0,34816.0,10935.0,271.0,280320.0,80942328.0,59954730096.0,1222276568.0,0.018713333333333332,38.0,0.272,32.082,53739520.0,0.7404838800430298,47896648.0,17.0,21.0,21.0,24.0,60692847.0,10186.0,0.006546839999999996,0.006505018999999996,1.1286462219999998,0.11541740599999997,0.000586735,1.068684131,14.0,1.3541379999999998,101.0,15.0,1255.32,1135170000000.0,0.16598639455782313,50.0,646470951.0,146434195.0,14.0,63565824.0,1774539572.948,13608.986,28917.0,28917.0,17.840408496,214248.495104603,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,20.0,19.0,48.171,30278.0,214534.314,16521518583.0,48.165,30296.0,214486.311,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
1774553188.0,56532992.0,56371.0,899.0,51.72594,425.861532,1165.818352,739.956819,19.0,0.002155372,0.205379759,0.005000994,56532992.0,13802.0,64749050.0,60634920.0,10334208.0,0.199807512,67035136.0,223433.0,16366.0,1774553186.0,8232960.0,1408539.0,3678208.0,362127360.0,329408512.0,64663552.0,346845184.0,342654976.0,14653121862.0,2489721.0,16788604656.0,2556419.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,18.0,18.0,5.956353285,0.900919654,1.0,1.0,0.468652125,4789.0,6.092161786,16394960930.0,4.0,34816.0,34816.0,10935.0,271.0,280320.0,80942328.0,59954730096.0,1222276568.0,0.018713333333333332,38.0,0.272,32.082,53739520.0,0.7404838800430298,47896648.0,17.0,21.0,21.0,24.0,127635615.0,21180.0,0.005814679999999991,0.005731037999999991,1.4561036019999993,0.11225271199999996,0.000597678,1.4022157659999994,27.0,2.0010483039999998,210.0,23.0,1256.12,1135170000000.0,0.16598639455782313,50.0,646974383.0,146454529.0,14.0,64323584.0,1774539572.948,13608.986,28917.0,28917.0,17.840408496,214248.495104603,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,20.0,19.0,48.171,30278.0,214534.314,16521518583.0,48.165,30296.0,214486.311,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
1774553193.0,56532992.0,56371.0,899.0,51.72594,425.861532,1165.818352,739.956819,19.0,0.002155372,0.205379759,0.005000994,56532992.0,13802.0,64749050.0,60634920.0,10334208.0,0.199807512,67035136.0,223433.0,16366.0,1774553186.0,8232960.0,1408539.0,3678208.0,362127360.0,329408512.0,64663552.0,346845184.0,342654976.0,14653121862.0,2489721.0,16788604656.0,2556419.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,28.0,28.0,16.598464913,2.18576765,1.0,1.0,0.468652125,4832.0,6.092161786,16530906761.0,4.0,34816.0,34816.0,10935.0,271.0,280321.0,80942328.0,60272981832.0,1224183184.0,0.01881,38.0,0.272,32.082,53739520.0,0.7546892762184143,48601728.0,17.0,21.0,21.0,24.0,192180290.0,29974.0,0.004744599999999984,0.004599834999999983,2.008348079999999,0.2736307999999998,0.000594885,1.8437893499999993,46.0,2.3643116920000007,297.0,31.0,1256.12,1140130000000.0,0.33066666666666666,82.0,646974383.0,146454529.0,14.0,64323584.0,1774539572.948,13618.989,29116.0,29116.0,17.840408496,214467.350432811,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,36.0,35.0,48.171,30478.0,214753.755,16657579285.0,48.165,30506.0,214705.816,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
1774553198.0,56532992.0,56479.0,899.0,51.72594,428.159754,1171.399772,743.240018,19.0,0.002155452,0.205379918,0.005000995,56532992.0,13802.0,64749274.0,60635480.0,10334208.0,0.1998076,67035136.0,223455.0,16366.0,1774553196.0,8232960.0,1409880.0,3678208.0,362127360.0,329408512.0,64663552.0,347406336.0,343216128.0,14763579855.0,2508650.0,16937185702.0,2577446.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,28.0,28.0,16.598464913,2.18576765,1.0,1.0,0.468652125,4832.0,6.092161786,16530906761.0,4.0,34816.0,34816.0,10935.0,271.0,280321.0,80942328.0,60272981832.0,1224183184.0,0.01881,38.0,0.272,32.082,53739520.0,0.7546892762184143,48601728.0,17.0,21.0,21.0,24.0,263060114.0,39375.0,0.005000597999999995,0.004677724999999994,2.488196399,0.2602046399999999,0.0005916509999999999,2.438600294,68.0,2.7075047980000004,390.0,40.0,1257.05,1140130000000.0,0.33066666666666666,82.0,647477921.0,146474885.0,15.0,56270848.0,1774539572.948,13618.989,29116.0,29116.0,17.840408496,214467.350432811,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,36.0,35.0,48.171,30478.0,214753.755,16657579285.0,48.165,30506.0,214705.816,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
1774553203.0,56532992.0,56479.0,899.0,51.72594,428.159754,1171.399772,743.240018,19.0,0.002155452,0.205379918,0.005000995,56532992.0,13802.0,64749274.0,60635480.0,10334208.0,0.1998076,67035136.0,223455.0,16366.0,1774553196.0,8232960.0,1409880.0,3678208.0,362127360.0,329408512.0,64663552.0,347406336.0,343216128.0,14763579855.0,2508650.0,16937185702.0,2577446.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,49.0,49.0,56.394029087,2.56490282,1.0,1.0,0.468652125,4868.0,6.092161786,16670304044.0,4.0,34816.0,34816.0,10935.0,271.0,280390.0,80942328.0,60645175152.0,1226361064.0,0.01898,38.0,0.272,32.082,53739520.0,0.7709157466888428,7547744.0,17.0,21.0,21.0,24.0,332955389.0,50174.0,0.004320477999999984,0.0039012249999999826,3.4614170879999993,0.24799903999999973,0.0005887109999999999,3.4165168859999993,88.0,3.3373222120000023,497.0,48.0,1257.05,1145340000000.0,0.3473333333333333,114.0,647477921.0,146474885.0,15.0,56270848.0,1774539572.948,13628.987,29315.0,29315.0,17.840408496,214820.671038102,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,52.0,51.0,48.171,30678.0,215107.67,16797091423.0,48.165,30727.0,215059.814,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
1774553208.0,56532992.0,56578.0,899.0,51.72594,430.210228,1176.644901,746.434673,19.0,0.002155548,0.205380109,0.005000995,56532992.0,13802.0,64749274.0,60635704.0,10481664.0,0.199807698,67035136.0,223465.0,16366.0,1774553206.0,8232960.0,1410009.0,3678208.0,362127360.0,329408512.0,64663552.0,347017216.0,342827008.0,14867848269.0,2527041.0,17077051887.0,2597792.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,49.0,49.0,56.394029087,2.56490282,1.0,1.0,0.468652125,4868.0,6.092161786,16670304044.0,4.0,34816.0,34816.0,10935.0,271.0,280390.0,80942328.0,60645175152.0,1226361064.0,0.01898,38.0,0.272,32.082,53739520.0,0.7709157466888428,7547744.0,17.0,21.0,21.0,24.0,401659297.0,62967.0,0.003868762000000002,0.0033935480000000006,3.61399571,0.2376907240000005,0.0006012060000000002,3.5713833559999997,103.0,3.708878889,624.0,58.0,1258.06,1145340000000.0,0.3473333333333333,114.0,647981378.0,146494967.0,15.0,60596224.0,1774539572.948,13628.987,29315.0,29315.0,17.840408496,214820.671038102,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,52.0,51.0,48.171,30678.0,215107.67,16797091423.0,48.165,30727.0,215059.814,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
1774553213.0,56532992.0,56578.0,899.0,51.72594,430.210228,1176.644901,746.434673,19.0,0.002155548,0.205380109,0.005000995,56532992.0,13802.0,64749274.0,60635704.0,10481664.0,0.199807698,67035136.0,223465.0,16366.0,1774553206.0,8232960.0,1410009.0,3678208.0,362127360.0,329408512.0,64663552.0,347017216.0,342827008.0,14867848269.0,2527041.0,17077051887.0,2597792.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,68.0,68.0,92.538115913,3.727731795,1.0,1.0,0.468652125,4902.0,6.092161786,16807849688.0,4.0,34816.0,34816.0,10935.0,271.0,280394.0,80942328.0,60965786968.0,1227129984.0,0.019146666666666666,38.0,0.272,32.082,53739520.0,0.7766446471214294,17554440.0,17.0,21.0,21.0,24.0,472543275.0,74864.0,0.003777200999999996,0.0033655039999999988,3.7324800499999986,0.22544179799999947,0.0005984129999999999,3.6296008079999993,122.0,3.974213307000002,742.0,66.0,1258.06,1150640000000.0,0.35333333333333333,149.0,647981378.0,146494967.0,15.0,60596224.0,1774539572.948,13638.986,29558.0,29558.0,17.840408496,215337.476106287,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,69.0,68.0,48.171,30922.0,215625.154,16934751913.0,48.165,30990.0,215577.294,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
1774553218.0,56532992.0,56675.0,899.0,51.72594,432.366563,1181.561141,749.194577,19.0,0.002155684,0.205380349,0.005000995,56532992.0,13802.0,64749274.0,60636168.0,10481664.0,0.199807848,67035136.0,223481.0,16366.0,1774553216.0,8232960.0,1410215.0,3678208.0,362127360.0,329408512.0,64663552.0,348401664.0,344211456.0,14961660566.0,2543009.0,17201461612.0,2615528.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,68.0,68.0,92.538115913,3.727731795,1.0,1.0,0.468652125,4902.0,6.092161786,16807849688.0,4.0,34816.0,34816.0,10935.0,271.0,280394.0,80942328.0,60965786968.0,1227129984.0,0.019146666666666666,38.0,0.272,32.082,53739520.0,0.7766446471214294,17554440.0,17.0,21.0,21.0,24.0,530384752.0,82348.0,0.0037000969999999977,0.0033418879999999995,5.214839258999996,0.5482264479999998,0.0005960609999999999,4.896405104999998,138.0,4.8793916950000025,816.0,74.0,1259.15,1150640000000.0,0.35333333333333333,149.0,648485042.0,146515218.0,15.0,53694464.0,1774539572.948,13638.986,29558.0,29558.0,17.840408496,215337.476106287,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,69.0,68.0,48.171,30922.0,215625.154,16934751913.0,48.165,30990.0,215577.294,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
1774553223.0,56532992.0,56675.0,899.0,51.72594,432.366563,1181.561141,749.194577,19.0,0.002155684,0.205380349,0.005000995,56532992.0,13802.0,64749274.0,60636168.0,10481664.0,0.199807848,67035136.0,223481.0,16366.0,1774553216.0,8232960.0,1410215.0,3678208.0,362127360.0,329408512.0,64663552.0,348401664.0,344211456.0,14961660566.0,2543009.0,17201461612.0,2615528.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,83.0,83.0,123.482914039,3.445236611,1.0,1.0,0.468652125,4940.0,6.092161786,16940043314.0,4.0,34816.0,34816.0,10935.0,271.0,280394.0,80942328.0,61284870352.0,1230293616.0,0.019373333333333333,38.0,0.272,32.082,53739520.0,0.8002155423164368,9962864.0,17.0,21.0,21.0,24.0,602341279.0,94148.0,0.0036133549999999947,0.0033153199999999983,6.322103709999999,0.5396639199999995,0.0005934149999999998,6.264252639999999,156.0,6.625739211999999,933.0,81.0,1259.15,1155750000000.0,0.3406666666666667,182.0,648485042.0,146515218.0,15.0,53694464.0,1774539572.948,13648.987,29749.0,29749.0,17.840408496,216028.367550632,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,86.0,85.0,48.171,31114.0,216316.654,17067060411.0,48.165,31197.0,216268.853,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
1774553228.0,56532992.0,56780.0,899.0,51.72594,434.713112,1187.402147,752.689035,19.0,0.00215572,0.205380418,0.005000995,56532992.0,13802.0,64749274.0,60636488.0,10481664.0,0.199807887,67035136.0,223501.0,16366.0,1774553226.0,8232960.0,1410822.0,3678208.0,362127360.0,329408512.0,64663552.0,348704768.0,344514560.0,15078419578.0,2563944.0,17359210137.0,2638543.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,83.0,83.0,123.482914039,3.445236611,1.0,1.0,0.468652125,4940.0,6.092161786,16940043314.0,4.0,34816.0,34816.0,10935.0,271.0,280394.0,80942328.0,61284870352.0,1230293616.0,0.019373333333333333,38.0,0.272,32.082,53739520.0,0.8002155423164368,9962864.0,17.0,21.0,21.0,24.0,682216588.0,107560.0,0.0035121560000000046,0.0032843240000000012,6.291151012000001,0.5296743040000005,0.0005903280000000002,6.234933448000001,177.0,6.593196664999996,1066.0,89.0,1260.22,1155750000000.0,0.3406666666666667,182.0,648988708.0,146535506.0,14.0,56553472.0,1774539572.948,13648.987,29749.0,29749.0,17.840408496,216028.367550632,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,86.0,85.0,48.171,31114.0,216316.654,17067060411.0,48.165,31197.0,216268.853,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
1774553233.0,56532992.0,56780.0,899.0,51.72594,434.713112,1187.402147,752.689035,19.0,0.00215572,0.205380418,0.005000995,56532992.0,13802.0,64749274.0,60636488.0,10481664.0,0.199807887,67035136.0,223501.0,16366.0,1774553226.0,8232960.0,1410822.0,3678208.0,362127360.0,329408512.0,64663552.0,348704768.0,344514560.0,15078419578.0,2563944.0,17359210137.0,2638543.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,98.0,98.0,215.938113963,4.858344582,1.0,1.0,0.468652125,4983.0,6.092161786,17079177460.0,4.0,34816.0,34816.0,10935.0,271.0,280440.0,80942328.0,61604947464.0,1232845544.0,0.0125,38.0,0.272,32.082,53739520.0,0.8192288875579834,21290880.0,17.0,21.0,21.0,24.0,744666436.0,118046.0,0.003430232999999997,0.003259231999999999,6.484360872,0.5667266999999998,0.0005878289999999999,6.411752668999999,194.0,6.809662681999996,1170.0,99.0,1260.22,1161140000000.0,0.35933333333333334,214.0,648988708.0,146535506.0,14.0,56553472.0,1774539572.948,13658.987,29979.0,29979.0,17.840408496,216821.30434764,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,102.0,101.0,48.171,31345.0,217110.227,17206309427.0,48.165,31443.0,217062.524,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
1774553238.0,56532992.0,56872.0,899.0,51.72594,436.804524,1192.364786,755.560262,19.0,0.00215578,0.205380639,0.005000995,56532992.0,13802.0,64749274.0,60636968.0,10481664.0,0.199808067,67035136.0,223511.0,16366.0,1774553236.0,8232960.0,1410960.0,3678208.0,362127360.0,329408512.0,64663552.0,347799552.0,343609344.0,15165556517.0,2579637.0,17475337798.0,2655814.0,0.0,0.0,0.0,18944.0,0.0,9762.78472999,98.0,98.0,215.938113963,4.858344582,1.0,1.0,0.468652125,4983.0,6.092161786,17079177460.0,4.0,34816.0,34816.0,10935.0,271.0,280440.0,80942328.0,61604947464.0,1232845544.0,0.0125,38.0,0.272,32.082,53739520.0,0.8192288875579834,21290880.0,17.0,21.0,21.0,24.0,802737948.0,129424.0,0.003265885999999984,0.00308831099999998,7.171231267,0.5772636999999997,0.0006839139999999988,7.118022400999998,212.0,7.200756718000001,1283.0,108.0,1261.49,1161140000000.0,0.35933333333333334,214.0,649492070.0,146555479.0,15.0,57470976.0,1774539572.948,13658.987,29979.0,29979.0,17.840408496,216821.30434764,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,614.0,0.0,3.378513469,3034.0,0.0,4217821290.0,3034.0,0.0,36.957742053,3034.0,3034.0,0.0,0.908122427,3034.0,0.0,1614.283721846,1.0,1.0,0.494747248,0.424543136,4.256683668,102.0,101.0,48.171,31345.0,217110.227,17206309427.0,48.165,31443.0,217062.524,stress,base64,blocking,checkpoint_1,stress-base64-20260326-162027-checkpoint_1
