timestamp,meta_test_type,meta_endpoint,meta_architecture,meta_label,meta_run_name,container_blkio_device_usage_total,container_cpu_cfs_periods_total,container_cpu_cfs_throttled_periods_total,container_cpu_system_seconds_total,container_memory_working_set_bytes,http_client_requests_active_seconds_count,http_client_requests_active_seconds_max,http_client_requests_seconds_count,http_client_requests_seconds_max,http_server_requests_active_seconds_bucket,http_server_requests_active_seconds_gsum,http_server_requests_seconds_count,http_server_requests_seconds_sum,image_cache_hits_total,image_cache_load_duration_seconds_sum,image_processed_bytes_total,jvm_gc_live_data_size_bytes,jvm_gc_overhead,jvm_gc_pause_seconds_max,jvm_memory_usage_after_gc,jvm_memory_used_bytes,jvm_threads_daemon_threads,jvm_threads_live_threads,k6_data_received_total,k6_http_req_blocked_p99,k6_http_req_duration_p99,k6_http_req_receiving_p99,k6_http_req_sending_p99,k6_http_req_waiting_p99,k6_http_reqs_total,k6_vus,process_cpu_usage,process_files_open_files,process_open_fds,process_resident_memory_bytes,process_start_time_seconds,producer_fetch_duration_seconds_max,reactor_netty_bytebuf_allocator_active_direct_memory,reactor_netty_bytebuf_allocator_used_direct_memory,reactor_netty_connection_provider_active_connections,reactor_netty_connection_provider_idle_connections,reactor_netty_connection_provider_total_connections,reactor_netty_eventloop_pending_tasks,reactor_netty_http_client_address_resolver_seconds_max,reactor_netty_http_client_connect_time_seconds_max,reactor_netty_http_client_data_sent_time_seconds_max,reactor_netty_http_server_connections,reactor_netty_http_server_connections_active,reactor_netty_http_server_data_received_time_seconds_sum,reactor_netty_http_server_data_sent_time_seconds_sum,reactor_netty_http_server_response_time_seconds_sum,tomcat_connections_current_connections,tomcat_global_request_max_seconds,tomcat_global_request_seconds_count,tomcat_servlet_request_max_seconds
1774553590.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,48837.0,760.0,293.662132,208773120.0,43.0,0.899742041,18944.0,0.0,44.0,15.16821664,2.0,3.77328095,5773.0,6.092161786,25906651142.0,21114504.0,0.00085,0.0,0.1800316572189331,7224888.0,12.0,14.0,1158253590.0,0.0006257749999999,1.269362947,0.3872717489999998,0.0006029909999999,1.00290733,412.0,81.0,0.326,151.0,15.0,56991744.0,1774539572.948,1.063243293,0.0,25165824.0,43.0,15.0,58.0,0.0,0.046931928,0.002533725,0.0,68.0,44.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36890.0,48.165
1774553595.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,48837.0,760.0,293.662132,208773120.0,49.0,0.90817955,18944.0,0.0,50.0,15.506484708,2.0,3.77328095,5773.0,6.092161786,26399053634.0,21114504.0,0.00129,0.0,0.1832169890403747,9807080.0,12.0,14.0,1399485086.0,0.0006315939999999,1.3423238719999997,0.5245561989999986,0.0006310199999999,1.00298038,498.0,89.0,0.4466666666666666,184.0,15.0,56991744.0,1774539572.948,1.227549571,0.0,25165824.0,49.0,25.0,74.0,0.0,0.046931928,0.002533725,0.0,85.0,50.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36890.0,48.165
1774553600.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,48940.0,761.0,297.472991,210235392.0,49.0,0.90817955,18944.0,0.0,50.0,15.506484708,2.0,3.77328095,5773.0,6.092161786,26399053634.0,21114504.0,0.00129,0.0,0.1832169890403747,9807080.0,12.0,14.0,1651536383.0,0.00061405,1.342909528,0.5453651220000003,0.000610614,1.00254754,579.0,98.0,0.4466666666666666,184.0,15.0,57253888.0,1774539572.948,1.227549571,0.0,25165824.0,49.0,25.0,74.0,0.0,0.046931928,0.002533725,0.0,85.0,50.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36891.0,48.165
1774553605.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,48940.0,761.0,297.472991,210235392.0,47.0,0.843566551,18944.0,0.0,48.0,16.160444035,2.0,3.77328095,5773.0,6.092161786,26912879067.0,21114504.0,0.0020433333333333,0.0,0.1906133890151977,11163624.0,12.0,14.0,1893900075.0,0.000585186,1.4923413940000003,0.6523166020000001,0.00062019,1.00312484,667.0,106.0,0.5286666666666666,221.0,15.0,57253888.0,1774539572.948,1.227549571,0.0,25165824.0,47.0,47.0,94.0,0.0,0.046931928,0.002870289,0.0,102.0,48.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36891.0,48.165
1774553610.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,49038.0,763.0,301.446395,212848640.0,47.0,0.843566551,18944.0,0.0,48.0,16.160444035,2.0,3.77328095,5773.0,6.092161786,26912879067.0,21114504.0,0.0020433333333333,0.0,0.1906133890151977,11163624.0,12.0,14.0,2167608406.0,0.000616325,1.5208163550000005,0.6942175700000003,0.000620325,1.0031295,766.0,114.0,0.5286666666666666,221.0,15.0,56782848.0,1774539572.948,1.227549571,0.0,25165824.0,47.0,47.0,94.0,0.0,0.046931928,0.002870289,0.0,102.0,48.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36892.0,48.165
1774553615.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,49038.0,763.0,301.446395,212848640.0,68.0,0.919716229,18944.0,0.0,69.0,23.517201039,2.0,3.77328095,5773.0,6.092161786,27437217013.0,21114504.0,0.0029933333333333,0.0,0.2113192677497863,11773344.0,12.0,14.0,2415358022.0,0.00061895,1.7193532500000002,1.05044715,0.0006374999999999,1.0038437,851.0,123.0,0.5046666666666667,224.0,15.0,56782848.0,1774539572.948,1.227549571,0.0,25165824.0,68.0,14.0,82.0,0.0,0.046931928,0.002870289,0.0,117.0,69.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36892.0,48.165
1774553620.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,49144.0,764.0,305.578298,215310336.0,68.0,0.919716229,18944.0,0.0,69.0,23.517201039,2.0,3.77328095,5773.0,6.092161786,27437217013.0,21114504.0,0.0029933333333333,0.0,0.2113192677497863,11773344.0,12.0,14.0,2670727011.0,0.000927538,1.810107798000001,1.066377449,0.000639012,1.0134285150000002,942.0,131.0,0.5046666666666667,224.0,15.0,56913920.0,1774539572.948,1.227549571,0.0,25165824.0,68.0,14.0,82.0,0.0,0.046931928,0.002870289,0.0,117.0,69.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36893.0,48.165
1774553625.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,49144.0,764.0,305.578298,215310336.0,41.0,0.970211852,18944.0,0.0,42.0,16.824250429,2.0,3.77328095,5773.0,6.092161786,27928810241.0,19927880.0,0.0075133333333333,0.879,0.1680847406387329,5104640.0,12.0,14.0,2868946002.0,0.001056872,2.2512915600000003,1.4762517380000018,0.000692156,1.333044324000001,1003.0,139.0,0.5866666666666667,269.0,15.0,56913920.0,1774539572.948,1.781890954,0.0,25165824.0,41.0,70.0,111.0,0.0,0.046931928,0.025648385,0.0,133.0,42.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36893.0,48.165
1774553630.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58585088.0,49245.0,767.0,309.787582,222736384.0,41.0,0.970211852,18944.0,0.0,42.0,16.824250429,2.0,3.77328095,5773.0,6.092161786,27928810241.0,19927880.0,0.0075133333333333,0.879,0.1680847406387329,5104640.0,12.0,14.0,3133873213.0,0.00104741,2.268639395000005,1.4784511250000003,0.00070327,1.296745270000004,1086.0,148.0,0.5866666666666667,269.0,15.0,65564672.0,1774539572.948,1.781890954,0.0,25165824.0,41.0,70.0,111.0,0.0,0.046931928,0.025648385,0.0,133.0,42.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36894.0,48.165
1774553635.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58585088.0,49245.0,767.0,309.787582,222736384.0,52.0,0.805587823,18944.0,0.0,53.0,17.699487718,2.0,3.77328095,5773.0,6.092161786,28461235937.0,19927880.0,0.00812,0.879,0.1787649393081665,4027256.0,12.0,14.0,3392729168.0,0.001095129,2.519775717000002,1.705016301000002,0.000696025,1.2143651890000124,1162.0,159.0,0.5466666666666666,275.0,15.0,65564672.0,1774539572.948,1.781890954,0.0,25165824.0,52.0,47.0,99.0,0.0,0.046931928,0.025648385,0.0,151.0,53.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36894.0,48.165
1774553640.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58585088.0,49342.0,770.0,313.797077,223170560.0,52.0,0.805587823,18944.0,0.0,53.0,17.699487718,2.0,3.77328095,5773.0,6.092161786,28461235937.0,19927880.0,0.00812,0.879,0.1787649393081665,4027256.0,12.0,14.0,3680936124.0,0.0011172359999999,2.532671316,1.697193832,0.0006723319999999,1.2291134839999938,1245.0,172.0,0.5466666666666666,275.0,15.0,64528384.0,1774539572.948,1.781890954,0.0,25165824.0,52.0,47.0,99.0,0.0,0.046931928,0.025648385,0.0,151.0,53.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36895.0,48.165
1774553645.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58585088.0,49342.0,770.0,313.797077,223170560.0,31.0,0.947577161,18944.0,0.0,33.0,10.836644487,2.0,3.77328095,5773.0,6.092161786,28993526676.0,19927880.0,0.0087333333333333,0.879,0.2058750987052917,4686176.0,12.0,14.0,3895232302.0,0.0011186919999999,2.7831584959999995,1.9929571739999996,0.0007151959999999,1.1632083339999992,1319.0,184.0,0.576,292.0,15.0,64528384.0,1774539572.948,1.781890954,0.0,25165824.0,32.0,60.0,92.0,0.0,0.046931928,0.025648385,0.0,175.0,33.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36895.0,48.165
1774553650.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58605568.0,49436.0,773.0,318.205372,223232000.0,31.0,0.947577161,18944.0,0.0,33.0,10.836644487,2.0,3.77328095,5773.0,6.092161786,28993526676.0,19927880.0,0.0087333333333333,0.879,0.2058750987052917,4686176.0,12.0,14.0,4170856640.0,0.001122,2.9928467960000007,2.1396601800000004,0.0007,1.2395995240000055,1409.0,197.0,0.576,292.0,15.0,63975424.0,1774539572.948,1.781890954,0.0,25165824.0,32.0,60.0,92.0,0.0,0.046931928,0.025648385,0.0,175.0,33.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36896.0,48.165
