timestamp,meta_test_type,meta_endpoint,meta_architecture,meta_label,meta_run_name,container_blkio_device_usage_total,container_cpu_cfs_periods_total,container_cpu_cfs_throttled_periods_total,container_cpu_cfs_throttled_seconds_total,container_cpu_system_seconds_total,container_fs_inodes_total,container_fs_io_time_seconds_total,container_fs_io_time_weighted_seconds_total,container_fs_read_seconds_total,container_fs_sector_reads_total,container_fs_sector_writes_total,container_fs_usage_bytes,container_fs_writes_bytes_total,container_fs_writes_merged_total,container_fs_writes_total,container_memory_cache,container_memory_failures_total,container_memory_working_set_bytes,container_network_receive_bytes_total,http_client_requests_active_seconds_count,http_client_requests_active_seconds_max,http_client_requests_active_seconds_sum,http_client_requests_seconds_count,http_client_requests_seconds_max,http_server_requests_active_seconds_bucket,http_server_requests_active_seconds_gsum,http_server_requests_seconds_count,http_server_requests_seconds_sum,image_cache_hits_total,image_cache_load_duration_seconds_sum,image_processed_bytes_total,jvm_classes_unloaded_classes_total,jvm_compilation_time_ms_total,jvm_gc_live_data_size_bytes,jvm_gc_memory_allocated_bytes_total,jvm_gc_memory_promoted_bytes_total,jvm_gc_overhead,jvm_gc_pause_seconds_count,jvm_gc_pause_seconds_max,jvm_gc_pause_seconds_sum,jvm_memory_usage_after_gc,jvm_memory_used_bytes,jvm_threads_daemon_threads,jvm_threads_live_threads,jvm_threads_started_threads_total,k6_data_received_total,k6_http_req_blocked_p99,k6_http_req_duration_p99,k6_http_req_receiving_p99,k6_http_req_sending_p99,k6_http_req_waiting_p99,k6_http_reqs_total,k6_vus,process_cpu_seconds_total,process_cpu_time_ns_total,process_cpu_usage,process_files_open_files,process_network_receive_bytes_total,process_open_fds,process_resident_memory_bytes,process_start_time_seconds,producer_fetch_duration_seconds_max,producer_fetch_duration_seconds_sum,reactor_netty_bytebuf_allocator_active_direct_memory,reactor_netty_bytebuf_allocator_used_direct_memory,reactor_netty_connection_provider_active_connections,reactor_netty_connection_provider_idle_connections,reactor_netty_connection_provider_total_connections,reactor_netty_eventloop_pending_tasks,reactor_netty_http_client_address_resolver_seconds_count,reactor_netty_http_client_address_resolver_seconds_max,reactor_netty_http_client_address_resolver_seconds_sum,reactor_netty_http_client_connect_time_seconds_max,reactor_netty_http_client_connect_time_seconds_sum,reactor_netty_http_client_data_received_time_seconds_max,reactor_netty_http_client_data_sent_time_seconds_max,reactor_netty_http_server_connections,reactor_netty_http_server_connections_active,reactor_netty_http_server_data_received_time_seconds_sum,reactor_netty_http_server_data_sent_time_seconds_sum,reactor_netty_http_server_response_time_seconds_sum,tomcat_connections_current_connections,tomcat_global_request_max_seconds,tomcat_global_request_seconds_count,tomcat_servlet_request_max_seconds
1774553540.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58556416.0,48389.0,759.0,57.781648,287.58287,7.0,0.0021603,0.205386163,0.005001011,64750370.0,60649024.0,12156928.0,91209728.0,223987.0,22268.0,8425472.0,1309755.0,208216064.0,25126953791.0,0.0,0.0,0.0,18944.0,0.0,1.0,0.001532326,2.0,3.77328095,5773.0,6.092161786,24938415768.0,200.0,221300.0,21114504.0,26982021128.0,94887864.0,9.666666666666668e-05,7.0,0.0,6.425,0.1752384901046753,4118648.0,12.0,14.0,17.0,3982114801.0,,,,,,,6.0,1290.48,711850000000.0,0.0055555555555555,26.0,664630729.0,15.0,57700352.0,1774539572.948,0.0,23832.622684805,0.0,25165824.0,0.0,45.0,45.0,0.0,614.0,0.0,7.590965541,0.0,3.378513469,0.0,0.0,1.0,1.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36885.0,48.165
1774553545.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58556416.0,48432.0,759.0,57.781648,287.686979,7.0,0.002160388,0.205386339,0.005001011,64750370.0,60649336.0,12156928.0,91209728.0,224001.0,22268.0,8425472.0,1309990.0,208670720.0,25133191148.0,1.0,0.166902678,0.166901978,18944.0,0.0,2.0,0.16854146,2.0,3.77328095,5773.0,6.092161786,24938517885.0,200.0,221317.0,21114504.0,26996242328.0,94887864.0,9.666666666666668e-05,7.0,0.0,6.425,0.1752384901046753,6084032.0,12.0,14.0,17.0,3982114801.0,,,,,,,7.0,1290.48,712100000000.0,0.0617283950617283,30.0,665130597.0,15.0,57700352.0,1774539572.948,0.614111457,23833.236796262,0.0,25165824.0,1.0,1.0,2.0,0.0,616.0,0.046931928,7.638518999,0.002533725,3.381327208,0.0,0.0,3.0,2.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36885.0,48.165
1774553550.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58556416.0,48432.0,759.0,57.781648,287.686979,7.0,0.002160388,0.205386339,0.005001011,64750370.0,60649336.0,12156928.0,91209728.0,224001.0,22268.0,8425472.0,1309990.0,208670720.0,25133191148.0,1.0,0.166902678,0.166901978,18944.0,0.0,2.0,0.16854146,2.0,3.77328095,5773.0,6.092161786,24938517885.0,200.0,221317.0,21114504.0,26996242328.0,94887864.0,9.666666666666668e-05,7.0,0.0,6.425,0.1752384901046753,6084032.0,12.0,14.0,17.0,10485170.0,0.000624996,0.2223210879999999,0.028666249,0.0,0.193654839,2.0,7.0,1290.84,712100000000.0,0.0617283950617283,30.0,665130597.0,14.0,62287872.0,1774539572.948,0.614111457,23833.236796262,0.0,25165824.0,1.0,1.0,2.0,0.0,616.0,0.046931928,7.638518999,0.002533725,3.381327208,0.0,0.0,3.0,2.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36886.0,48.165
1774553555.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58556416.0,48432.0,759.0,57.781648,287.686979,7.0,0.002160388,0.205386339,0.005001011,64750370.0,60649336.0,12156928.0,91209728.0,224001.0,22268.0,8425472.0,1309990.0,208670720.0,25133191148.0,16.0,0.791750612,4.398633815,18944.0,0.0,17.0,4.40473938,2.0,3.77328095,5773.0,6.092161786,24995969935.0,200.0,221320.0,21114504.0,27024673336.0,94887864.0,0.0001333333333333,7.0,0.0,6.425,0.1752384901046753,9112032.0,12.0,14.0,17.0,46589719.0,0.000615558,1.012975755,0.0382194429999999,0.0,0.993450167,14.0,23.0,1290.84,712760000000.0,0.0448979591836734,61.0,665634520.0,14.0,62287872.0,1774539572.948,0.995826231,23910.489374561,0.0,25165824.0,16.0,1.0,17.0,0.0,631.0,0.046931928,7.641665372,0.002533725,3.385546858,0.0,0.0,19.0,17.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36886.0,48.165
1774553560.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58556416.0,48545.0,759.0,57.781648,288.235099,7.0,0.00216364,0.205386443,0.005001011,64750370.0,60649800.0,12156928.0,91209728.0,224023.0,22268.0,8425472.0,1310122.0,208629760.0,25255317926.0,16.0,0.791750612,4.398633815,18944.0,0.0,17.0,4.40473938,2.0,3.77328095,5773.0,6.092161786,24995969935.0,200.0,221320.0,21114504.0,27024673336.0,94887864.0,0.0001333333333333,7.0,0.0,6.425,0.1752384901046753,9112032.0,12.0,14.0,17.0,127557028.0,0.000701686,1.01445334,0.065397092,0.000409488,0.994081581,44.0,31.0,1291.29,712760000000.0,0.0448979591836734,61.0,665634520.0,14.0,63336448.0,1774539572.948,0.995826231,23910.489374561,0.0,25165824.0,16.0,1.0,17.0,0.0,631.0,0.046931928,7.641665372,0.002533725,3.385546858,0.0,0.0,19.0,17.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36887.0,48.165
1774553565.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58556416.0,48545.0,759.0,57.781648,288.235099,7.0,0.00216364,0.205386443,0.005001011,64750370.0,60649800.0,12156928.0,91209728.0,224023.0,22268.0,8425472.0,1310122.0,208629760.0,25255317926.0,24.0,0.740775942,9.023283892,18944.0,0.0,25.0,9.025616362,2.0,3.77328095,5773.0,6.092161786,25179563002.0,200.0,221506.0,21114504.0,27081558584.0,94887864.0,0.00029,7.0,0.0,6.425,0.1752384901046753,7500496.0,12.0,14.0,17.0,222405850.0,0.00066015,1.131119725,0.225398375,0.0001796,1.004055275,76.0,40.0,1291.29,715080000000.0,0.1546666666666666,93.0,666138393.0,14.0,63336448.0,1774539572.948,1.004533227,24115.913826881,0.0,25165824.0,24.0,9.0,33.0,0.0,647.0,0.046931928,7.647524568,0.002533725,3.392093525,0.0,0.0,35.0,25.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36887.0,48.165
1774553570.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,48643.0,759.0,57.781648,289.444655,7.0,0.002163712,0.205386581,0.005001011,64750370.0,60650016.0,12288000.0,91209728.0,224031.0,22268.0,8425472.0,1310306.0,208695296.0,25475400235.0,24.0,0.740775942,9.023283892,18944.0,0.0,25.0,9.025616362,2.0,3.77328095,5773.0,6.092161786,25179563002.0,200.0,221506.0,21114504.0,27081558584.0,94887864.0,0.00029,7.0,0.0,6.425,0.1752384901046753,7500496.0,12.0,14.0,17.0,350483013.0,0.0010213839999999,1.1044281839999996,0.2169688219999999,0.0004043359999999,0.995146342,127.0,48.0,1292.42,715080000000.0,0.1546666666666666,93.0,666138393.0,15.0,58892288.0,1774539572.948,1.004533227,24115.913826881,0.0,25165824.0,24.0,9.0,33.0,0.0,647.0,0.046931928,7.647524568,0.002533725,3.392093525,0.0,0.0,35.0,25.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36888.0,48.165
1774553575.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,48729.0,759.0,57.781648,290.708917,7.0,0.002163836,0.205386831,0.005001011,64750370.0,60650656.0,12288000.0,91209728.0,224049.0,22268.0,8425472.0,1310306.0,208797696.0,25764785090.0,37.0,0.927641962,14.753789549,18944.0,0.0,40.0,15.328609858,2.0,3.77328095,5773.0,6.092161786,25477636758.0,200.0,221510.0,21114504.0,27166884472.0,95120960.0,0.0005433333333333,7.0,0.0,6.425,0.1769751906394958,4262976.0,12.0,14.0,17.0,514911083.0,0.001115332,1.12502893,0.2109964659999999,0.0006076119999999,0.99398513,179.0,56.0,1292.42,718180000000.0,0.2066666666666666,124.0,666642214.0,15.0,58892288.0,1774539572.948,1.011984223,24451.24710447,139312.0,25165824.0,39.0,8.0,47.0,0.0,661.0,0.046931928,7.650505941,0.002533725,3.397053711,0.0,0.0,52.0,40.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36888.0,48.165
1774553580.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,48729.0,759.0,57.781648,290.708917,7.0,0.002163836,0.205386831,0.005001011,64750370.0,60650656.0,12288000.0,91209728.0,224049.0,22268.0,8425472.0,1310306.0,208797696.0,25764785090.0,37.0,0.927641962,14.753789549,18944.0,0.0,40.0,15.328609858,2.0,3.77328095,5773.0,6.092161786,25477636758.0,200.0,221510.0,21114504.0,27166884472.0,95120960.0,0.0005433333333333,7.0,0.0,6.425,0.1769751906394958,4262976.0,12.0,14.0,17.0,697143182.0,0.00098929,1.0976334900000004,0.20416526,0.000597735,0.99545978,236.0,64.0,1293.42,718180000000.0,0.2066666666666666,124.0,666642214.0,14.0,56975360.0,1774539572.948,1.011984223,24451.24710447,139312.0,25165824.0,39.0,8.0,47.0,0.0,661.0,0.046931928,7.650505941,0.002533725,3.397053711,0.0,0.0,52.0,40.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36889.0,48.165
1774553585.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,48729.0,759.0,57.781648,290.708917,7.0,0.002163836,0.205386831,0.005001011,64750370.0,60650656.0,12288000.0,91209728.0,224049.0,22268.0,8425472.0,1310306.0,208797696.0,25764785090.0,43.0,0.899742041,15.155299378,18944.0,0.0,44.0,15.16821664,2.0,3.77328095,5773.0,6.092161786,25906651142.0,200.0,221537.0,21114504.0,27266433280.0,95531192.0,0.00085,7.0,0.0,6.425,0.1800316572189331,7224888.0,12.0,14.0,17.0,912331864.0,0.000730242,1.1473020280000006,0.3747309000000002,0.000600801,0.997715927,322.0,73.0,1293.42,723070000000.0,0.326,151.0,667145923.0,14.0,56975360.0,1774539572.948,1.063243293,24905.869329474,0.0,25165824.0,43.0,15.0,58.0,0.0,672.0,0.046931928,7.651825622,0.002533725,3.401381777,0.0,0.0,68.0,44.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36889.0,48.165
1774553590.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,48837.0,760.0,57.842913,293.662132,7.0,0.002163888,0.205387023,0.005001011,64750370.0,60651792.0,12288000.0,91209728.0,224071.0,22268.0,8425472.0,1310575.0,208773120.0,26267116084.0,43.0,0.899742041,15.155299378,18944.0,0.0,44.0,15.16821664,2.0,3.77328095,5773.0,6.092161786,25906651142.0,200.0,221537.0,21114504.0,27266433280.0,95531192.0,0.00085,7.0,0.0,6.425,0.1800316572189331,7224888.0,12.0,14.0,17.0,1158253590.0,0.0006257749999999,1.269362947,0.3872717489999998,0.0006029909999999,1.00290733,412.0,81.0,1294.67,723070000000.0,0.326,151.0,667145923.0,15.0,56991744.0,1774539572.948,1.063243293,24905.869329474,0.0,25165824.0,43.0,15.0,58.0,0.0,672.0,0.046931928,7.651825622,0.002533725,3.401381777,0.0,0.0,68.0,44.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36890.0,48.165
1774553595.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,48837.0,760.0,57.842913,293.662132,7.0,0.002163888,0.205387023,0.005001011,64750370.0,60651792.0,12288000.0,91209728.0,224071.0,22268.0,8425472.0,1310575.0,208773120.0,26267116084.0,49.0,0.90817955,15.503957697,18944.0,0.0,50.0,15.506484708,2.0,3.77328095,5773.0,6.092161786,26399053634.0,200.0,221649.0,21114504.0,27380200928.0,95958720.0,0.00129,7.0,0.0,6.425,0.1832169890403747,9807080.0,12.0,14.0,17.0,1399485086.0,0.0006315939999999,1.3423238719999997,0.5245561989999986,0.0006310199999999,1.00298038,498.0,89.0,1294.67,729770000000.0,0.4466666666666666,184.0,667649921.0,15.0,56991744.0,1774539572.948,1.227549571,25434.740752579,0.0,25165824.0,49.0,25.0,74.0,0.0,688.0,0.046931928,7.654881999,0.002533725,3.406626255,0.0,0.0,85.0,50.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36890.0,48.165
1774553600.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,48940.0,761.0,57.879381,297.472991,7.0,0.002163972,0.205387175,0.005001011,64750370.0,60652024.0,12288000.0,91209728.0,224081.0,22268.0,8425472.0,1311516.0,210235392.0,26776020109.0,49.0,0.90817955,15.503957697,18944.0,0.0,50.0,15.506484708,2.0,3.77328095,5773.0,6.092161786,26399053634.0,200.0,221649.0,21114504.0,27380200928.0,95958720.0,0.00129,7.0,0.0,6.425,0.1832169890403747,9807080.0,12.0,14.0,17.0,1651536383.0,0.00061405,1.342909528,0.5453651220000003,0.000610614,1.00254754,579.0,98.0,1295.86,729770000000.0,0.4466666666666666,184.0,667649921.0,15.0,57253888.0,1774539572.948,1.227549571,25434.740752579,0.0,25165824.0,49.0,25.0,74.0,0.0,688.0,0.046931928,7.654881999,0.002533725,3.406626255,0.0,0.0,85.0,50.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36891.0,48.165
1774553605.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,48940.0,761.0,57.879381,297.472991,7.0,0.002163972,0.205387175,0.005001011,64750370.0,60652024.0,12288000.0,91209728.0,224081.0,22268.0,8425472.0,1311516.0,210235392.0,26776020109.0,47.0,0.843566551,16.149145244,18944.0,0.0,48.0,16.160444035,2.0,3.77328095,5773.0,6.092161786,26912879067.0,200.0,221716.0,21114504.0,27508185400.0,96951448.0,0.0020433333333333,7.0,0.0,6.425,0.1906133890151977,11163624.0,12.0,14.0,17.0,1893900075.0,0.000585186,1.4923413940000003,0.6523166020000001,0.00062019,1.00312484,667.0,106.0,1295.86,737700000000.0,0.5286666666666666,221.0,668153883.0,15.0,57253888.0,1774539572.948,1.227549571,26050.379443438,0.0,25165824.0,47.0,47.0,94.0,0.0,709.0,0.046931928,7.660092749,0.002870289,3.419894338,0.0,0.0,102.0,48.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36891.0,48.165
1774553610.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,49038.0,763.0,57.905288,301.446395,7.0,0.002164092,0.205387411,0.005001011,64750370.0,60653120.0,12288000.0,91209728.0,224099.0,22268.0,8425472.0,1311665.0,212848640.0,27307103294.0,47.0,0.843566551,16.149145244,18944.0,0.0,48.0,16.160444035,2.0,3.77328095,5773.0,6.092161786,26912879067.0,200.0,221716.0,21114504.0,27508185400.0,96951448.0,0.0020433333333333,7.0,0.0,6.425,0.1906133890151977,11163624.0,12.0,14.0,17.0,2167608406.0,0.000616325,1.5208163550000005,0.6942175700000003,0.000620325,1.0031295,766.0,114.0,1297.12,737700000000.0,0.5286666666666666,221.0,668153883.0,15.0,56782848.0,1774539572.948,1.227549571,26050.379443438,0.0,25165824.0,47.0,47.0,94.0,0.0,709.0,0.046931928,7.660092749,0.002870289,3.419894338,0.0,0.0,102.0,48.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36892.0,48.165
1774553615.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,49038.0,763.0,57.905288,301.446395,7.0,0.002164092,0.205387411,0.005001011,64750370.0,60653120.0,12288000.0,91209728.0,224099.0,22268.0,8425472.0,1311665.0,212848640.0,27307103294.0,68.0,0.919716229,23.497817625,18944.0,0.0,69.0,23.517201039,2.0,3.77328095,5773.0,6.092161786,27437217013.0,200.0,221755.0,21114504.0,27636172024.0,99730544.0,0.0029933333333333,7.0,0.0,6.425,0.2113192677497863,11773344.0,12.0,14.0,17.0,2415358022.0,0.00061895,1.7193532500000002,1.05044715,0.0006374999999999,1.0038437,851.0,123.0,1297.12,745270000000.0,0.5046666666666667,224.0,668665065.0,15.0,56782848.0,1774539572.948,1.227549571,26654.418449525,0.0,25165824.0,68.0,14.0,82.0,0.0,709.0,0.046931928,7.660092749,0.002870289,3.419894338,0.0,0.0,117.0,69.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36892.0,48.165
1774553620.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,49144.0,764.0,57.998851,305.578298,7.0,0.00216416,0.205387589,0.005001014,64750410.0,60654512.0,12288000.0,91209728.0,224121.0,22268.0,8425472.0,1312271.0,215310336.0,27846141529.0,68.0,0.919716229,23.497817625,18944.0,0.0,69.0,23.517201039,2.0,3.77328095,5773.0,6.092161786,27437217013.0,200.0,221755.0,21114504.0,27636172024.0,99730544.0,0.0029933333333333,7.0,0.0,6.425,0.2113192677497863,11773344.0,12.0,14.0,17.0,2670727011.0,0.000927538,1.810107798000001,1.066377449,0.000639012,1.0134285150000002,942.0,131.0,1298.41,745270000000.0,0.5046666666666667,224.0,668665065.0,15.0,56913920.0,1774539572.948,1.227549571,26654.418449525,0.0,25165824.0,68.0,14.0,82.0,0.0,709.0,0.046931928,7.660092749,0.002870289,3.419894338,0.0,0.0,117.0,69.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36893.0,48.165
1774553625.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58580992.0,49144.0,764.0,57.998851,305.578298,7.0,0.00216416,0.205387589,0.005001014,64750410.0,60654512.0,12288000.0,91209728.0,224121.0,22268.0,8425472.0,1312271.0,215310336.0,27846141529.0,41.0,0.970211852,16.865518658,18944.0,0.0,42.0,16.824250429,2.0,3.77328095,5773.0,6.092161786,27928810241.0,200.0,221804.0,19927880.0,27764163832.0,110255344.0,0.0075133333333333,8.0,0.879,7.304,0.1680847406387329,5104640.0,12.0,14.0,17.0,2868946002.0,0.001056872,2.2512915600000003,1.4762517380000018,0.000692156,1.333044324000001,1003.0,139.0,1298.41,754070000000.0,0.5866666666666667,269.0,669168745.0,15.0,56913920.0,1774539572.948,1.781890954,27269.345713378,0.0,25165824.0,41.0,70.0,111.0,0.0,747.0,0.046931928,7.91284258,0.025648385,3.607094982,0.0,0.0,133.0,42.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36893.0,48.165
1774553630.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58585088.0,49245.0,767.0,58.136441,309.787582,7.0,0.002164216,0.205387699,0.005001014,64750410.0,60654744.0,13795328.0,91209728.0,224133.0,22268.0,8425472.0,1312728.0,222736384.0,28373276888.0,41.0,0.970211852,16.865518658,18944.0,0.0,42.0,16.824250429,2.0,3.77328095,5773.0,6.092161786,27928810241.0,200.0,221804.0,19927880.0,27764163832.0,110255344.0,0.0075133333333333,8.0,0.879,7.304,0.1680847406387329,5104640.0,12.0,14.0,17.0,3133873213.0,0.00104741,2.268639395000005,1.4784511250000003,0.00070327,1.296745270000004,1086.0,148.0,1299.73,754070000000.0,0.5866666666666667,269.0,669168745.0,15.0,65564672.0,1774539572.948,1.781890954,27269.345713378,0.0,25165824.0,41.0,70.0,111.0,0.0,747.0,0.046931928,7.91284258,0.025648385,3.607094982,0.0,0.0,133.0,42.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36894.0,48.165
1774553635.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58585088.0,49245.0,767.0,58.136441,309.787582,7.0,0.002164216,0.205387699,0.005001014,64750410.0,60654744.0,13795328.0,91209728.0,224133.0,22268.0,8425472.0,1312728.0,222736384.0,28373276888.0,52.0,0.805587823,17.694646706,18944.0,0.0,53.0,17.699487718,2.0,3.77328095,5773.0,6.092161786,28461235937.0,200.0,221804.0,19927880.0,27892151656.0,111688816.0,0.00812,8.0,0.879,7.304,0.1787649393081665,4027256.0,12.0,14.0,17.0,3392729168.0,0.001095129,2.519775717000002,1.705016301000002,0.000696025,1.2143651890000124,1162.0,159.0,1299.73,762270000000.0,0.5466666666666666,275.0,669672911.0,15.0,65564672.0,1774539572.948,1.781890954,27862.773853781,0.0,25165824.0,52.0,47.0,99.0,0.0,747.0,0.046931928,7.91284258,0.025648385,3.607094982,0.0,0.0,151.0,53.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36894.0,48.165
1774553640.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58585088.0,49342.0,770.0,58.524598,313.797077,7.0,0.002164452,0.205388197,0.005001014,64750410.0,60655872.0,13795328.0,91209728.0,224154.0,22268.0,8425472.0,1312882.0,223170560.0,28889980008.0,52.0,0.805587823,17.694646706,18944.0,0.0,53.0,17.699487718,2.0,3.77328095,5773.0,6.092161786,28461235937.0,200.0,221804.0,19927880.0,27892151656.0,111688816.0,0.00812,8.0,0.879,7.304,0.1787649393081665,4027256.0,12.0,14.0,17.0,3680936124.0,0.0011172359999999,2.532671316,1.697193832,0.0006723319999999,1.2291134839999938,1245.0,172.0,1301.05,762270000000.0,0.5466666666666666,275.0,669672911.0,15.0,64528384.0,1774539572.948,1.781890954,27862.773853781,0.0,25165824.0,52.0,47.0,99.0,0.0,747.0,0.046931928,7.91284258,0.025648385,3.607094982,0.0,0.0,151.0,53.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36895.0,48.165
1774553645.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58585088.0,49342.0,770.0,58.524598,313.797077,7.0,0.002164452,0.205388197,0.005001014,64750410.0,60655872.0,13795328.0,91209728.0,224154.0,22268.0,8425472.0,1312882.0,223170560.0,28889980008.0,31.0,0.947577161,10.380199997,18944.0,0.0,33.0,10.836644487,2.0,3.77328095,5773.0,6.092161786,28993526676.0,200.0,221804.0,19927880.0,28020135296.0,115327480.0,0.0087333333333333,8.0,0.879,7.304,0.2058750987052917,4686176.0,12.0,14.0,17.0,3895232302.0,0.0011186919999999,2.7831584959999995,1.9929571739999996,0.0007151959999999,1.1632083339999992,1319.0,184.0,1301.05,770910000000.0,0.576,292.0,670176796.0,15.0,64528384.0,1774539572.948,1.781890954,28473.013154811,0.0,25165824.0,32.0,60.0,92.0,0.0,747.0,0.046931928,7.91284258,0.025648385,3.607094982,0.0,0.0,175.0,33.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36895.0,48.165
1774553650.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58605568.0,49436.0,773.0,58.575044,318.205372,7.0,0.002164556,0.205388605,0.005001014,64750410.0,60657232.0,13795328.0,91209728.0,224176.0,22268.0,8425472.0,1313752.0,223232000.0,29401284615.0,31.0,0.947577161,10.380199997,18944.0,0.0,33.0,10.836644487,2.0,3.77328095,5773.0,6.092161786,28993526676.0,200.0,221804.0,19927880.0,28020135296.0,115327480.0,0.0087333333333333,8.0,0.879,7.304,0.2058750987052917,4686176.0,12.0,14.0,17.0,4170856640.0,0.001122,2.9928467960000007,2.1396601800000004,0.0007,1.2395995240000055,1409.0,197.0,1302.39,770910000000.0,0.576,292.0,670176796.0,15.0,63975424.0,1774539572.948,1.781890954,28473.013154811,0.0,25165824.0,32.0,60.0,92.0,0.0,747.0,0.046931928,7.91284258,0.025648385,3.607094982,0.0,0.0,175.0,33.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36896.0,48.165
1774553655.0,stress,raw,reactive,checkpoint_1,stress-raw-20260326-162027-reactive-checkpoint_1,58605568.0,49436.0,773.0,58.575044,318.205372,7.0,0.002164556,0.205388605,0.005001014,64750410.0,60657232.0,13795328.0,91209728.0,224176.0,22268.0,8425472.0,1313752.0,223232000.0,29401284615.0,64.0,0.869931751,20.548309143,18944.0,0.0,66.0,21.420771626,2.0,3.77328095,5773.0,6.092161786,29507415302.0,200.0,221963.0,19927880.0,28148117840.0,118247000.0,0.0093033333333333,8.0,0.879,7.304,0.2276272177696228,2183760.0,12.0,14.0,17.0,4399529637.0,0.00112396,3.1755338320000006,2.333809334,0.000704516,1.184646234000002,1479.0,209.0,1302.39,778880000000.0,0.5313333333333333,308.0,670680726.0,15.0,63975424.0,1774539572.948,1.781890954,29040.719753646,0.0,25165824.0,65.0,17.0,82.0,0.0,747.0,0.046931928,7.91284258,0.025648385,3.607094982,0.0,0.0,201.0,66.0,0.494747248,0.424543136,4.256683668,2.0,48.171,36896.0,48.165
