timestamp,meta_test_type,meta_endpoint,meta_architecture,meta_label,meta_run_name,container_cpu_cfs_periods_total,container_cpu_cfs_throttled_periods_total,container_fs_inodes_total,container_fs_io_current,container_fs_io_time_seconds_total,container_fs_read_seconds_total,container_fs_sector_reads_total,container_fs_usage_bytes,container_fs_writes_bytes_total,container_last_seen,container_memory_cache,container_memory_max_usage_bytes,container_memory_rss,container_memory_working_set_bytes,container_network_receive_bytes_total,http_server_requests_active_seconds_bucket,http_server_requests_active_seconds_max,http_server_requests_seconds_bucket,http_server_requests_seconds_count,http_server_requests_seconds_sum,image_cache_hits_total,image_cache_load_duration_seconds_max,image_cache_load_duration_seconds_sum,image_processed_bytes_total,jvm_classes_loaded_classes,jvm_classes_unloaded_classes_total,jvm_compilation_time_ms_total,jvm_gc_memory_allocated_bytes_total,jvm_gc_memory_promoted_bytes_total,jvm_gc_overhead,jvm_gc_pause_seconds_count,jvm_gc_pause_seconds_max,jvm_memory_used_bytes,jvm_threads_daemon_threads,jvm_threads_live_threads,jvm_threads_started_threads_total,k6_checks_rate,k6_data_received_total,k6_errors_rate,k6_http_req_blocked_p99,k6_http_req_duration_p99,k6_http_req_sending_p99,k6_http_req_waiting_p99,k6_http_reqs_total,k6_iteration_duration_p99,k6_server_errors_total,k6_vus,process_cpu_time_ns_total,process_cpu_usage,process_files_open_files,process_open_fds,process_resident_memory_bytes,process_virtual_memory_bytes,producer_fetch_duration_seconds_bucket,producer_fetch_duration_seconds_max,producer_fetch_duration_seconds_sum,reactor_netty_bytebuf_allocator_active_direct_memory,reactor_netty_eventloop_pending_tasks,reactor_netty_http_server_connections_active,reactor_netty_http_server_data_received_bytes_count,reactor_netty_http_server_data_received_time_seconds_max,reactor_netty_http_server_data_received_time_seconds_sum,reactor_netty_http_server_data_sent_bytes_max,reactor_netty_http_server_data_sent_bytes_sum,reactor_netty_http_server_data_sent_time_seconds_sum,reactor_netty_http_server_response_time_seconds_max,reactor_netty_http_server_response_time_seconds_sum,tomcat_connections_config_max_connections,tomcat_connections_current_connections,tomcat_global_error_total,tomcat_global_request_max_seconds,tomcat_global_request_seconds_count,tomcat_global_request_seconds_sum,tomcat_threads_busy_threads,tomcat_threads_config_max_threads,tomcat_threads_current_threads,http_client_requests_active_seconds_count,http_client_requests_active_seconds_sum,http_client_requests_seconds_count,http_client_requests_seconds_max,reactor_netty_connection_provider_active_connections,reactor_netty_connection_provider_idle_connections,reactor_netty_connection_provider_pending_connections,reactor_netty_connection_provider_total_connections,reactor_netty_http_client_address_resolver_seconds_count,reactor_netty_http_client_address_resolver_seconds_max,reactor_netty_http_client_address_resolver_seconds_sum,reactor_netty_http_client_connect_time_seconds_max,reactor_netty_http_client_connect_time_seconds_sum,reactor_netty_http_client_data_received_time_seconds_max,reactor_netty_http_client_data_sent_time_seconds_max,reactor_netty_http_client_response_time_seconds_max
1774588790.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3295.0,176.0,13.0,0.0,0.000112656,0.00013406,2927850.0,6115328.0,303104.0,1774588787.0,40960.0,357773312.0,339636224.0,342319104.0,4350955298.0,1.0,0.003613792,,,,,0.0,3.149694753,4358423581.0,10843.0,202.0,105789.0,10880598656.0,476061200.0,0.02389,13.0,0.268,22997968.0,17.0,21.0,24.0,,4365255999.0,,,,,,,13.280976267999996,,3.0,288860000000.0,0.0043478260869565,15.0,15.0,74584064.0,1298948096.0,9720.0,14.494605389,68552.844219916,0.0,0.0,1.0,34.0,0.022422877,0.674308458,47166.0,1537472.0,0.116890833,0.063742836,2.580928295,8192.0,2.0,187.0,14.5,9753.0,68604.637,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588795.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3295.0,176.0,13.0,0.0,0.000112656,0.00013406,2927850.0,6115328.0,303104.0,1774588787.0,40960.0,357773312.0,339636224.0,342319104.0,4350955298.0,1.0,0.004757416,,,,,0.0,3.149694753,4358423581.0,10843.0,202.0,105799.0,10880598656.0,476061200.0,0.02389,13.0,0.268,38411240.0,17.0,21.0,24.0,,4365255999.0,,,,,,,13.280976267999996,,3.0,288900000000.0,0.008,15.0,15.0,74584064.0,1298948096.0,9720.0,14.494605389,68552.844219916,0.0,0.0,1.0,35.0,0.022422877,0.676127817,47166.0,1584612.0,0.117388401,0.063742836,2.590814143,8192.0,2.0,187.0,14.5,9754.0,68604.644,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588800.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3352.0,176.0,13.0,0.0,0.000112788,0.00013406,2927850.0,6238208.0,315392.0,1774588797.0,40960.0,357773312.0,339734528.0,342511616.0,4368208578.0,1.0,0.004757416,,,,,0.0,3.149694753,4358423581.0,10843.0,202.0,105799.0,10880598656.0,476061200.0,0.02389,13.0,0.268,38411240.0,17.0,21.0,24.0,1.0,20653908.0,0.0,0.00122289,0.91952628,0.000548245,0.890598905,6.0,1.1230625,,9.0,288900000000.0,0.008,15.0,15.0,65888256.0,1298948096.0,9720.0,14.494605389,68552.844219916,0.0,0.0,1.0,35.0,0.022422877,0.676127817,47166.0,1584612.0,0.117388401,0.063742836,2.590814143,8192.0,2.0,187.0,14.5,9754.0,68604.644,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588805.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3352.0,176.0,13.0,0.0,0.000112788,0.00013406,2927850.0,6238208.0,315392.0,1774588797.0,40960.0,357773312.0,339734528.0,342511616.0,4368208578.0,16.0,1.116975106,,100.0,,16.0,0.0,3.149694753,4415326625.0,10847.0,202.0,106306.0,11041756776.0,476061200.0,0.0239233333333333,13.0,0.268,26125376.0,17.0,21.0,24.0,1.0,56975276.0,0.0,0.0012678499999999,0.96562209,0.0004905349999999,0.912401635,16.0,1.1348958140000005,,15.0,290960000000.0,0.1126373626373626,47.0,15.0,65888256.0,1298948096.0,9820.0,14.494605389,68610.520983549,0.0,0.0,1.0,36.0,0.022422877,0.678260789,47166.0,1631762.0,0.117869843,0.063742836,2.601464473,8192.0,18.0,187.0,14.5,9855.0,68662.527,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588810.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3452.0,176.0,13.0,0.0,0.000112868,0.00013406,2927882.0,6238208.0,315392.0,1774588807.0,40960.0,357773312.0,339894272.0,343392256.0,4453687208.0,16.0,1.116975106,,100.0,,16.0,0.0,3.149694753,4415326625.0,10847.0,202.0,106306.0,11041756776.0,476061200.0,0.0239233333333333,13.0,0.268,26125376.0,17.0,21.0,24.0,1.0,131539611.0,0.0,0.00126513,1.4565469930000003,0.000398199,1.3973051800000005,32.0,1.525576056,,23.0,290960000000.0,0.1126373626373626,47.0,14.0,67805184.0,1298948096.0,9820.0,14.494605389,68610.520983549,0.0,0.0,1.0,36.0,0.022422877,0.678260789,47166.0,1631762.0,0.117869843,0.063742836,2.601464473,8192.0,18.0,187.0,14.5,9855.0,68662.527,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588815.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3452.0,176.0,13.0,0.0,0.000112868,0.00013406,2927882.0,6238208.0,315392.0,1774588807.0,40960.0,357773312.0,339894272.0,343392256.0,4453687208.0,30.0,1.553875079,,317.0,,51.0,0.0,3.149694753,4566089091.0,10847.0,202.0,106652.0,11416390952.0,477909680.0,0.0150066666666666,13.0,0.268,4161224.0,17.0,21.0,24.0,1.0,205930188.0,0.0,0.002884568,2.644979839,0.000305863,2.601262037,48.0,2.807741446,,31.0,296190000000.0,0.262,79.0,14.0,67805184.0,1298948096.0,10037.0,14.494605389,68809.78768555,0.0,0.0,1.0,37.0,0.022422877,0.685900744,47169.0,1678931.0,0.119163487,0.063742836,2.621360243,8192.0,34.0,187.0,14.5,10073.0,68862.392,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588820.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3544.0,176.0,13.0,0.0,0.000113512,0.00013406,2927882.0,6238208.0,327680.0,1774588817.0,40960.0,357773312.0,339931136.0,342884352.0,4540668187.0,30.0,1.553875079,,317.0,,51.0,0.0,3.149694753,4566089091.0,10847.0,202.0,106652.0,11416390952.0,477909680.0,0.0150066666666666,13.0,0.268,4161224.0,17.0,21.0,24.0,1.0,254139147.0,0.0,0.0026645599999999,2.735942748,0.0005410359999999,2.673606084,57.0,3.1031700730000003,,40.0,296190000000.0,0.262,79.0,15.0,67555328.0,1298948096.0,10037.0,14.494605389,68809.78768555,0.0,0.0,1.0,37.0,0.022422877,0.685900744,47169.0,1678931.0,0.119163487,0.063742836,2.621360243,8192.0,34.0,187.0,14.5,10073.0,68862.392,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588825.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3544.0,176.0,13.0,0.0,0.000113512,0.00013406,2927882.0,6238208.0,327680.0,1774588817.0,40960.0,357773312.0,339931136.0,342884352.0,4540668187.0,50.0,4.540549676,,484.0,,69.0,0.0,3.149694753,4661203807.0,10847.0,202.0,106748.0,11630433752.0,478759080.0,0.01509,13.0,0.254,26251024.0,17.0,21.0,24.0,1.0,303156530.0,0.0,0.00236966,2.937166758000001,0.000534596,2.8680398560000007,67.0,3.5229100200000003,,48.0,301440000000.0,0.262,113.0,15.0,67555328.0,1298948096.0,10204.0,14.494605389,69121.57495031,0.0,0.0,1.0,38.0,0.007639955,0.68819898,47169.0,1726069.0,0.12251485,0.044651619,2.652950602,8192.0,51.0,187.0,14.5,10241.0,69174.813,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588830.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3644.0,176.0,13.0,0.0,0.000113596,0.00013406,2927882.0,6238208.0,339968.0,1774588827.0,40960.0,357773312.0,339988480.0,343224320.0,4617940487.0,50.0,4.540549676,,484.0,,69.0,0.0,3.149694753,4661203807.0,10847.0,202.0,106748.0,11630433752.0,478759080.0,0.01509,13.0,0.254,26251024.0,17.0,21.0,24.0,1.0,359246527.0,0.0,0.0018978199999999,5.195373401999994,0.0005786299999999,5.142885635999995,83.0,5.34178981200001,,56.0,301440000000.0,0.262,113.0,15.0,71880704.0,1298948096.0,10204.0,14.494605389,69121.57495031,0.0,0.0,1.0,38.0,0.007639955,0.68819898,47169.0,1726069.0,0.12251485,0.044651619,2.652950602,8192.0,51.0,187.0,14.5,10241.0,69174.813,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588835.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3644.0,176.0,13.0,0.0,0.000113596,0.00013406,2927882.0,6238208.0,339968.0,1774588827.0,40960.0,357773312.0,339988480.0,343224320.0,4617940487.0,64.0,3.370291802,,717.0,,99.0,0.0,3.149694753,4798065085.0,10847.0,202.0,107034.0,11952727312.0,480449320.0,0.0152733333333333,13.0,0.254,29144336.0,17.0,21.0,24.0,1.0,440190276.0,0.0,0.0014259799999999,5.062119177999997,0.0005885439999999,5.0143248039999975,99.0,5.1413386280000015,,64.0,307060000000.0,0.2815,145.0,15.0,71880704.0,1298948096.0,10437.0,14.494605389,69673.991102397,0.0,0.0,1.0,39.0,0.007639955,0.693921352,47169.0,1773231.0,0.123438405,0.044651619,2.676000669,8192.0,67.0,187.0,14.5,10475.0,69727.881,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588840.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3758.0,176.0,13.0,0.0,0.000113636,0.00013406,2927882.0,6238208.0,339968.0,1774588837.0,40960.0,357773312.0,340008960.0,343142400.0,4752351470.0,64.0,3.370291802,,717.0,,99.0,0.0,3.149694753,4798065085.0,10847.0,202.0,107034.0,11952727312.0,480449320.0,0.0152733333333333,13.0,0.254,29144336.0,17.0,21.0,24.0,1.0,518460522.0,0.0,0.0013505779999999,4.989625152,0.0005841549999999,4.938853537999999,118.0,5.089137014000001,,73.0,307060000000.0,0.2815,145.0,14.0,68096000.0,1298948096.0,10437.0,14.494605389,69673.991102397,0.0,0.0,1.0,39.0,0.007639955,0.693921352,47169.0,1773231.0,0.123438405,0.044651619,2.676000669,8192.0,67.0,187.0,14.5,10475.0,69727.881,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588845.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3758.0,176.0,13.0,0.0,0.000113636,0.00013406,2927882.0,6238208.0,339968.0,1774588837.0,40960.0,357773312.0,340008960.0,343142400.0,4752351470.0,79.0,2.810538572,,989.0,,152.0,0.0,3.149694753,4960336202.0,10847.0,202.0,107106.0,12328335040.0,484734856.0,0.0154233333333333,13.0,0.254,35852800.0,17.0,21.0,24.0,1.0,603614230.0,0.0,0.001330292,4.920649728000002,0.00058237,4.8654756320000025,139.0,5.053086192,,81.0,312570000000.0,0.2755,178.0,14.0,68096000.0,1298948096.0,10709.0,14.494605389,70335.111782912,0.0,0.0,1.0,40.0,0.007639955,0.695728796,47169.0,1820384.0,0.125061524,0.044651619,2.704626432,8192.0,84.0,187.0,14.5,10748.0,70389.73,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588850.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3848.0,176.0,13.0,0.0,0.000113664,0.00013406,2927882.0,6238208.0,352256.0,1774588847.0,40960.0,357773312.0,340033536.0,343810048.0,4865429743.0,79.0,2.810538572,,989.0,,152.0,0.0,3.149694753,4960336202.0,10847.0,202.0,107106.0,12328335040.0,484734856.0,0.0154233333333333,13.0,0.254,35852800.0,17.0,21.0,24.0,1.0,685293172.0,0.0,0.0013071079999999,5.2880222,0.000587576,5.249890417999999,163.0,5.2680934629999925,,91.0,312570000000.0,0.2755,178.0,14.0,69144576.0,1298948096.0,10709.0,14.494605389,70335.111782912,0.0,0.0,1.0,40.0,0.007639955,0.695728796,47169.0,1820384.0,0.125061524,0.044651619,2.704626432,8192.0,84.0,187.0,14.5,10748.0,70389.73,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588855.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3848.0,176.0,13.0,0.0,0.000113664,0.00013406,2927882.0,6238208.0,352256.0,1774588847.0,40960.0,357773312.0,340033536.0,343810048.0,4865429743.0,96.0,3.842852436,,1241.0,,191.0,0.0,3.149694753,5122620042.0,10847.0,202.0,107524.0,12702974976.0,487447400.0,0.0155866666666666,13.0,0.254,43205648.0,17.0,21.0,24.0,1.0,766904552.0,0.0,0.0012926179999999,5.268219199999999,0.000586796,5.231519752999999,178.0,5.534892335999998,,98.0,318410000000.0,0.292,212.0,14.0,69144576.0,1298948096.0,10961.0,14.494605389,71118.170866617,0.0,0.0,1.0,41.0,0.007639955,0.697709231,47170.0,1867554.0,0.125902837,0.044651619,2.723580494,8192.0,101.0,187.0,14.5,11001.0,71173.446,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588860.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3951.0,176.0,13.0,0.0,0.000113708,0.00013406,2927882.0,6586368.0,364544.0,1774588857.0,40960.0,357773312.0,340070400.0,343597056.0,4990736170.0,96.0,3.842852436,,1241.0,,191.0,0.0,3.149694753,5122620042.0,10847.0,202.0,107524.0,12702974976.0,487447400.0,0.0155866666666666,13.0,0.254,43205648.0,17.0,21.0,24.0,1.0,845753444.0,0.0,0.0013709239999999,5.374958866999996,0.000585652,5.330581873999996,200.0,5.634992214,,108.0,318410000000.0,0.292,212.0,14.0,69537792.0,1298948096.0,10961.0,14.494605389,71118.170866617,0.0,0.0,1.0,41.0,0.007639955,0.697709231,47170.0,1867554.0,0.125902837,0.044651619,2.723580494,8192.0,101.0,187.0,14.5,11001.0,71173.446,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588865.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,3951.0,176.0,13.0,0.0,0.000113708,0.00013406,2927882.0,6586368.0,364544.0,1774588857.0,40960.0,357773312.0,340070400.0,343597056.0,4990736170.0,113.0,7.033901935,,1519.0,,229.0,0.0,3.149694753,5283714315.0,10847.0,202.0,107612.0,13078091712.0,490700616.0,0.0157966666666666,13.0,0.254,51492560.0,17.0,21.0,24.0,1.0,929906789.0,0.0,0.0013409179999999,5.367986193,0.0005833049999999,5.323889678,228.0,6.089448709999998,,114.0,323940000000.0,0.2765,244.0,14.0,69537792.0,1298948096.0,11239.0,14.494605389,72132.661193014,0.0,0.0,1.0,42.0,0.007639955,0.699614277,47170.0,1914722.0,0.126912756,0.044651619,2.741865763,8192.0,117.0,187.0,14.5,11280.0,72188.648,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588870.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,4052.0,176.0,13.0,0.0,0.000113748,0.00013406,2927882.0,6586368.0,364544.0,1774588867.0,40960.0,357773312.0,340123648.0,343740416.0,5112833335.0,113.0,7.033901935,,1519.0,,229.0,0.0,3.149694753,5283714315.0,10847.0,202.0,107612.0,13078091712.0,490700616.0,0.0157966666666666,13.0,0.254,51492560.0,17.0,21.0,24.0,1.0,1003280984.0,0.0,0.0013254619999999,5.570884985999999,0.0005819449999999,5.531124187999998,244.0,6.1051455400000005,,123.0,323940000000.0,0.2765,244.0,14.0,75567104.0,1298948096.0,11239.0,14.494605389,72132.661193014,0.0,0.0,1.0,42.0,0.007639955,0.699614277,47170.0,1914722.0,0.126912756,0.044651619,2.741865763,8192.0,117.0,187.0,14.5,11280.0,72188.648,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588875.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,4052.0,176.0,13.0,0.0,0.000113748,0.00013406,2927882.0,6586368.0,364544.0,1774588867.0,40960.0,357773312.0,340123648.0,343740416.0,5112833335.0,131.0,6.198695881,,1797.0,,274.0,0.0,3.149694753,5443287522.0,10847.0,202.0,107733.0,13506434128.0,498956680.0,0.0103233333333333,13.0,0.254,2347976.0,17.0,21.0,24.0,1.0,1089818638.0,0.0,0.0015161119999999,5.781719622,0.0005803299999999,5.72998932,263.0,6.3203445810000005,,131.0,329460000000.0,0.276,278.0,14.0,75567104.0,1298948096.0,11517.0,11.270465458,73164.907768583,0.0,0.0,1.0,43.0,0.007639955,0.702924117,47170.0,1961862.0,0.129217054,0.044651619,2.769994099,8192.0,134.0,187.0,14.5,11559.0,73221.593,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588880.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,4149.0,176.0,13.0,0.0,0.00011378,0.00013406,2927882.0,6586368.0,364544.0,1774588877.0,40960.0,357773312.0,340144128.0,343814144.0,5225159416.0,131.0,6.198695881,,1797.0,,274.0,0.0,3.149694753,5443287522.0,10847.0,202.0,107733.0,13506434128.0,498956680.0,0.0103233333333333,13.0,0.254,2347976.0,17.0,21.0,24.0,1.0,1161370262.0,0.0,0.001457252,7.55534017000002,0.000579055,7.473413599000019,278.0,7.418167954999999,,139.0,329460000000.0,0.276,278.0,14.0,76746752.0,1298948096.0,11517.0,11.270465458,73164.907768583,0.0,0.0,1.0,43.0,0.007639955,0.702924117,47170.0,1961862.0,0.129217054,0.044651619,2.769994099,8192.0,134.0,187.0,14.5,11559.0,73221.593,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588885.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,4149.0,176.0,13.0,0.0,0.00011378,0.00013406,2927882.0,6586368.0,364544.0,1774588877.0,40960.0,357773312.0,340144128.0,343814144.0,5225159416.0,149.0,6.087241503,1.0,2039.0,10.002431761,308.0,0.0,3.149694753,5594801773.0,10847.0,202.0,107763.0,13827926808.0,504374840.0,0.0105733333333333,13.0,0.0,39234784.0,17.0,21.0,24.0,0.9995119570522206,1243322520.0,0.0004880429477794,0.001367,9.1826831,0.0005856,9.0916122,301.0,8.651021353999996,,148.0,334760000000.0,0.265,313.0,14.0,76746752.0,1298948096.0,11759.0,11.270465458,74502.979232104,0.0,0.0,1.0,44.0,0.007639955,0.704749156,47170.0,2009026.0,0.132889842,0.034449377,2.804443476,8192.0,151.0,188.0,14.5,11802.0,74560.353,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588890.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,4243.0,176.0,13.0,0.0,0.000113896,0.000134064,2928026.0,6586368.0,376832.0,1774588887.0,40960.0,357773312.0,340160512.0,345481216.0,5337142341.0,149.0,6.087241503,1.0,2039.0,10.002431761,308.0,0.0,3.149694753,5594801773.0,10847.0,202.0,107763.0,13827926808.0,504374840.0,0.0105733333333333,13.0,0.0,39234784.0,17.0,21.0,24.0,0.9995440036479708,1317296424.0,0.0004559963520291,0.00163931,9.153289320000004,0.000590124,9.069478907,314.0,9.163121629999996,,159.0,334760000000.0,0.265,313.0,14.0,70873088.0,1298948096.0,11759.0,11.270465458,74502.979232104,0.0,0.0,1.0,44.0,0.007639955,0.704749156,47170.0,2009026.0,0.132889842,0.034449377,2.804443476,8192.0,151.0,188.0,14.5,11802.0,74560.353,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588895.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,4243.0,176.0,13.0,0.0,0.000113896,0.000134064,2928026.0,6586368.0,376832.0,1774588887.0,40960.0,357773312.0,340160512.0,345481216.0,5337142341.0,171.0,5.949453823,1.0,2328.0,10.002431761,353.0,0.0,3.149694753,5758581911.0,10847.0,202.0,107885.0,14249205000.0,513595248.0,0.01142,14.0,0.172,3279368.0,17.0,21.0,24.0,0.9995722840034216,1405736371.0,0.0004277159965782,0.0015860999999999,9.114851299999998,0.00058924,9.040535369999995,331.0,9.189690997999993,,172.0,340440000000.0,0.284,360.0,14.0,70873088.0,1298948096.0,12048.0,11.270465458,75993.259168926,0.0,0.0,1.0,45.0,0.007639955,0.706804829,47170.0,2056165.0,0.133825764,0.034449377,2.830048125,8192.0,175.0,188.0,14.5,12092.0,76051.374,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588900.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,4358.0,176.0,13.0,0.0,0.00011394,0.000134064,2928026.0,6586368.0,376832.0,1774588897.0,40960.0,357773312.0,340176896.0,344100864.0,5474001680.0,171.0,5.949453823,1.0,2328.0,10.002431761,353.0,0.0,3.149694753,5758581911.0,10847.0,202.0,107885.0,14249205000.0,513595248.0,0.01142,14.0,0.172,3279368.0,17.0,21.0,24.0,0.9979927739863508,1478234833.0,0.0020072260136491,0.00151724,9.324762428,0.000593632,9.288844916000002,353.0,9.340708831999995,,187.0,340440000000.0,0.284,360.0,15.0,70742016.0,1298948096.0,12048.0,11.270465458,75993.259168926,0.0,0.0,1.0,45.0,0.007639955,0.706804829,47170.0,2056165.0,0.133825764,0.034449377,2.830048125,8192.0,175.0,188.0,14.5,12092.0,76051.374,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588905.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,4358.0,176.0,13.0,0.0,0.00011394,0.000134064,2928026.0,6586368.0,376832.0,1774588897.0,40960.0,357773312.0,340176896.0,344100864.0,5474001680.0,198.0,9.831615153,7.0,2636.0,70.013282746,380.0,0.0,3.149694753,5911155375.0,10847.0,202.0,108285.0,14624128488.0,523892536.0,0.0117,14.0,0.172,3405976.0,17.0,21.0,24.0,0.99697084437713,1558707333.0,0.0030291556228701,0.0014515099999999,9.306451772,0.0006106479999999,9.268528108999996,374.0,9.410147149999998,,197.0,346350000000.0,0.2955,411.0,15.0,70742016.0,1298948096.0,12356.0,11.270465458,77710.929736888,0.0,0.0,1.0,46.0,0.007639955,0.708617767,47170.0,2103331.0,0.13627679,0.034449377,2.84817293,8192.0,200.0,194.0,14.5,12401.0,77769.82,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588910.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,4450.0,176.0,13.0,0.0,0.000114016,0.000134064,2928026.0,6586368.0,376832.0,1774588907.0,40960.0,357773312.0,340205568.0,344801280.0,5589131571.0,198.0,9.831615153,7.0,2636.0,70.013282746,380.0,0.0,3.149694753,5911155375.0,10847.0,202.0,108285.0,14624128488.0,523892536.0,0.0117,14.0,0.172,3405976.0,17.0,21.0,24.0,0.9967555875991349,1637348877.0,0.0032444124008651,0.0014551709999999,9.283781436,0.0006074239999999,9.243373966999998,400.0,9.4094884,2.0,209.0,346350000000.0,0.2955,411.0,14.0,66932736.0,1298948096.0,12356.0,11.270465458,77710.929736888,0.0,0.0,1.0,46.0,0.007639955,0.708617767,47170.0,2103331.0,0.13627679,0.034449377,2.84817293,8192.0,200.0,194.0,14.5,12401.0,77769.82,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588915.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,4450.0,176.0,13.0,0.0,0.000114016,0.000134064,2928026.0,6586368.0,376832.0,1774588907.0,40960.0,357773312.0,340205568.0,344801280.0,5589131571.0,217.0,8.740288295,26.0,2912.0,260.065684886,450.0,0.0,3.149694753,6080062021.0,10847.0,202.0,108495.0,14994895824.0,535227536.0,0.0119333333333333,14.0,0.172,33137280.0,17.0,21.0,24.0,0.9911141490088858,1726512063.0,0.0088858509911141,0.001436579,9.585358138,0.000605286,9.530400866,420.0,10.107180238000002,2.0,222.0,351990000000.0,0.282,438.0,14.0,66932736.0,1298948096.0,12632.0,11.270465458,79451.057583234,0.0,0.0,1.0,47.0,0.007639955,0.71077417,47170.0,2150484.0,0.13757516,0.034449377,2.869003157,8192.0,225.0,213.0,14.5,12678.0,79510.654,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774588920.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,4547.0,176.0,13.0,0.0,0.000114092,0.000134064,2928026.0,7770112.0,389120.0,1774588917.0,40960.0,357773312.0,340316160.0,344399872.0,5707258652.0,217.0,8.740288295,26.0,2912.0,260.065684886,450.0,0.0,3.149694753,6080062021.0,10847.0,202.0,108495.0,14994895824.0,535227536.0,0.0119333333333333,14.0,0.172,33137280.0,17.0,21.0,24.0,0.9811443433029908,1800752428.0,0.0188556566970091,0.00141854,9.764646140000009,0.00061474,9.724273560000006,441.0,10.119558174999998,9.0,234.0,351990000000.0,0.282,438.0,15.0,67579904.0,1298948096.0,12632.0,11.270465458,79451.057583234,0.0,0.0,1.0,47.0,0.007639955,0.71077417,47170.0,2150484.0,0.13757516,0.034449377,2.869003157,8192.0,225.0,213.0,14.5,12678.0,79510.654,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
